CONGLOME,VIVIENDA,HOGAR,UBIGEO,POBREZA,POBREZAV,GASHOG2D,FACTOR07,recibe_pension65,tamano_hogar,n_65mas,tiene_65mas,NBI1,NBI2,NBI3,NBI4,NBI5,pct_miembros_con_seguro,algun_miembro_sin_seguro,gasto_salud_hogar
019976,059,22,230101,3,3,18769.330078125,402.642974853516,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
019976,096,11,230101,3,4,34262.03125,402.642974853516,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,0.0,True,7799.0
019976,133,11,230101,3,3,40407.3046875,402.642974853516,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.4,True,412.0
019981,009,11,230110,3,4,30614.25390625,37.2270202636719,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2749.0
019981,016,11,230110,3,4,30363.755859375,37.2270202636719,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,481.0
019981,027,11,230110,2,2,9317.7109375,37.2270202636719,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,208.0
019981,031,11,230110,3,3,27601.576171875,37.2270202636719,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1033.0
019981,037,11,230110,3,4,10871.326171875,37.2270202636719,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,212.0
019981,044,11,230110,3,4,29475.826171875,37.2270202636719,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,230.0
019985,010,11,230109,2,2,13697.314453125,37.2270202636719,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,18.0
019985,026,11,230109,3,4,19407.740234375,37.2270202636719,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1513.0
019985,038,11,230109,2,2,15088.345703125,37.2270202636719,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,38.0
019985,062,11,230109,3,4,15955.431640625,37.2270202636719,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,193.0
019985,075,11,230109,2,2,19774.486328125,37.2270202636719,0.0,5,0,False,1.0,1.0,0.0,0.0,0.0,1.0,False,458.0
019985,100,11,230109,3,3,21977.048828125,37.2270202636719,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,219.0
019992,003,11,230109,3,4,14290.0517578125,37.2270202636719,0.0,2,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,562.0
019992,012,11,230109,1,1,2850.08129882813,37.2270202636719,0.0,1,1,True,1.0,0.0,1.0,0.0,0.0,1.0,False,321.0
019992,030,11,230109,3,4,17326.921875,37.2270202636719,0.0,1,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,4130.0
019992,050,11,230109,3,4,9837.3251953125,37.2270202636719,0.0,2,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,268.0
019992,059,11,230109,3,3,25771.765625,37.2270202636719,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,357.0
020012,041,11,230111,3,4,15101.337890625,96.753044128418,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020012,042,11,230111,3,4,27731.0078125,96.753044128418,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,True,1177.0
020012,043,11,230111,3,3,6555.93115234375,96.753044128418,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,101.0
020012,204,11,230111,3,4,27347.0859375,96.753044128418,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,5264.0
020012,205,11,230111,3,4,60547.61328125,96.753044128418,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3134.0
020012,206,11,230111,3,4,25087.984375,96.753044128418,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2312.0
020012,207,11,230111,3,3,6087.5380859375,96.753044128418,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020012,208,11,230111,3,3,23657.185546875,96.753044128418,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,720.0
020015,010,11,230301,3,3,19213.8515625,39.6644897460938,,4,2,True,0.0,0.0,0.0,0.0,0.0,0.75,True,390.0
020015,023,12,230301,3,3,10527.515625,39.6644897460938,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,0.5,True,12.0
020015,023,22,230301,3,3,8568.6015625,39.6644897460938,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020015,037,11,230301,3,4,21788.50390625,39.6644897460938,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,843.0
020015,064,11,230301,3,3,35698.0625,39.6644897460938,0.0,8,1,True,1.0,0.0,0.0,0.0,0.0,0.75,True,2404.12817382813
020015,078,11,230301,3,3,33158.31640625,39.6644897460938,0.0,5,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,1906.0
020015,092,11,230301,3,4,50593.7734375,39.6644897460938,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3561.0765380859402
020015,105,11,230301,3,3,17565.591796875,39.6644897460938,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,580.0
020015,119,11,230301,3,4,19784.255859375,39.6644897460938,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,262.0
020017,013,11,230302,3,3,12503.5751953125,39.6644897460938,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,315.0
020017,014,11,230302,2,2,17233.814453125,39.6644897460938,0.0,4,0,False,1.0,0.0,1.0,0.0,0.0,0.75,True,1196.0
020017,016,11,230302,3,3,33780.80078125,39.6644897460938,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.8,True,1531.0
020017,092,11,230302,3,4,13917.1376953125,39.6644897460938,0.0,1,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020017,093,11,230302,3,3,10869.5546875,39.6644897460938,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,703.219482421875
020017,094,11,230302,3,3,18798.833984375,39.6644897460938,0.0,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,184.0
020017,095,11,230302,3,4,46098.30078125,39.6644897460938,0.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,25713.0
020053,009,11,240101,3,4,21402.791015625,12.0586652755737,0.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,636.0
020053,022,11,240101,3,4,17512.625,12.0586652755737,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,316.0
020053,032,11,240101,3,3,21029.951171875,12.0586652755737,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,3101.0
020053,042,11,240101,3,4,43782.9140625,12.0586652755737,0.0,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,794.0
020053,060,11,240101,3,3,30062.525390625,12.0586652755737,0.0,8,1,True,0.0,0.0,0.0,0.0,1.0,1.0,False,3718.0
020053,069,11,240101,3,4,52554.59765625,12.0586652755737,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,13692.0
020053,086,11,240101,3,4,22301.5859375,12.0586652755737,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,3727.0
020053,098,11,240101,3,4,11532.69140625,12.0586652755737,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,132.0
020063,010,11,240101,3,4,36909.27734375,55.7858467102051,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2661.0
020063,027,11,240101,3,4,40842.59375,55.7858467102051,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,723.0
020063,043,11,240101,3,3,32555.134765625,55.7858467102051,0.0,5,1,True,0.0,0.0,0.0,0.0,0.0,0.8,True,2018.0
020063,060,11,240101,3,4,33238.1484375,55.7858467102051,0.0,6,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,6836.0
020063,110,11,240101,3,4,16789.404296875,55.7858467102051,0.0,2,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,4699.0
020063,126,11,240101,3,4,53413.38671875,55.7858467102051,0.0,5,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,6786.0
020063,159,11,240101,3,4,43903.21484375,55.7858467102051,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2457.0
020063,175,11,240101,3,4,67604.8203125,55.7858467102051,0.0,4,1,True,0.0,0.0,0.0,0.0,0.0,0.75,True,1160.0
020084,036,11,240101,3,3,45323.91796875,16.0782203674316,0.0,7,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,2776.0
020084,058,12,240101,3,4,16882.142578125,16.0782203674316,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020084,058,22,240101,3,3,21717.828125,16.0782203674316,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020084,081,11,240101,3,3,58053.9921875,16.0782203674316,1.0,10,2,True,0.0,0.0,0.0,0.0,0.0,0.8,True,435.0
020084,102,11,240101,3,4,37807.41015625,16.0782203674316,0.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,11084.0
020084,140,11,240101,3,3,11567.2783203125,16.0782203674316,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,28.0
020091,001,11,240101,3,4,19715.400390625,152.566970825195,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,103.0
020091,015,11,240101,3,4,47237.234375,152.566970825195,0.0,4,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,4285.0
020091,030,11,240101,3,4,13387.8359375,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020091,043,11,240101,3,4,20422.35546875,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,322.0
020091,072,11,240101,3,4,26592.314453125,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,6192.0
020091,087,11,240101,3,4,26279.99609375,152.566970825195,0.0,4,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,50.0
020101,008,11,240101,2,2,13772.8017578125,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1676.0
020101,016,11,240101,3,4,25286.12109375,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,758.0
020101,025,11,240101,3,3,12043.6650390625,152.566970825195,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,282.0
020101,029,11,240101,3,3,21245.7890625,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,966.0
020101,033,11,240101,3,4,15553.1552734375,152.566970825195,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,234.0
020101,035,11,240101,2,2,13578.0009765625,152.566970825195,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,1089.0
020106,002,11,240105,3,3,6060.93896484375,152.566970825195,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,294.0
020106,019,11,240105,2,2,16115.8876953125,152.566970825195,0.0,4,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,4162.0
020106,033,11,240105,3,3,38103.23046875,152.566970825195,1.0,6,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,7460.0
020106,048,11,240105,2,2,14926.529296875,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,510.0
020106,061,11,240105,2,2,15336.9716796875,152.566970825195,1.0,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,679.0
020106,076,11,240105,2,2,26008.966796875,152.566970825195,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.8,True,464.0
020126,012,11,240106,3,4,42750.34375,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020126,045,11,240106,3,4,20447.44140625,152.566970825195,0.0,2,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,1295.0
020126,062,12,240106,3,4,25639.392578125,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,43.0
020126,062,22,240106,2,2,12046.50390625,152.566970825195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,146.0
020126,098,11,240106,3,4,47879.0,152.566970825195,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,6377.0
020126,116,11,240106,3,3,17380.359375,152.566970825195,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,2402.0
020126,132,11,240106,3,3,27185.94140625,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020139,019,11,240103,2,2,15573.5517578125,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,425.0
020139,040,11,240103,3,4,58893.8671875,152.566970825195,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3427.0
020139,078,11,240103,2,2,22926.75390625,152.566970825195,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.8,True,235.0
020139,098,11,240103,2,2,36321.875,152.566970825195,0.0,10,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2060.0
020139,118,11,240103,3,4,58799.94921875,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,727.0
020139,137,11,240103,3,4,27245.240234375,152.566970825195,0.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,7172.0
020150,006,11,240104,2,2,13900.8642578125,152.566970825195,0.0,4,0,False,1.0,0.0,1.0,0.0,0.0,1.0,False,0.0
020150,016,11,240104,3,4,20099.162109375,152.566970825195,1.0,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1042.0
020150,037,11,240104,3,4,31815.146484375,152.566970825195,1.0,5,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020150,047,11,240104,3,4,57803.27734375,152.566970825195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,303.0
020150,057,11,240104,3,4,11587.265625,152.566970825195,0.0,5,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0
020150,067,11,240104,3,3,30190.06640625,152.566970825195,0.0,4,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,363.0
020158,007,11,240104,3,4,14635.9228515625,74.3811264038086,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1175.0
020158,026,11,240104,3,3,31733.11328125,74.3811264038086,1.0,4,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,1105.0
020158,063,11,240104,3,4,33009.17578125,74.3811264038086,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,460.0
020158,082,11,240104,3,4,10754.9677734375,74.3811264038086,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,36.0
020158,101,11,240104,3,4,37584.62890625,74.3811264038086,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,587.0
020158,120,11,240104,3,3,22479.380859375,74.3811264038086,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,293.0
020188,004,11,250107,3,3,52123.6796875,223.434417724609,0.0,7,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,8404.0
020188,021,11,250107,3,4,55692.48046875,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,4695.0
020188,038,11,250107,3,4,18145.076171875,223.434417724609,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,100.0
020188,070,11,250107,3,4,60156.16015625,223.434417724609,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,453.0
020188,087,11,250107,3,3,45432.33203125,223.434417724609,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1463.0
020188,104,11,250107,2,2,34217.14453125,223.434417724609,0.0,7,0,False,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,True,1592.0
020206,009,11,250107,3,3,20266.130859375,223.434417724609,0.0,4,0,False,0.0,1.0,0.0,0.0,0.0,0.75,True,2835.0
020206,027,11,250107,2,2,26742.751953125,223.434417724609,0.0,7,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,1087.0
020206,063,11,250107,3,4,58409.41796875,223.434417724609,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,18054.0
020206,080,11,250107,3,4,22099.361328125,223.434417724609,0.0,2,0,False,1.0,0.0,0.0,0.0,0.0,0.5,True,133.0
020206,116,11,250107,3,3,15631.8310546875,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,590.0
020206,147,11,250107,3,4,12293.357421875,223.434417724609,0.0,1,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,11.0
020208,014,11,250101,3,4,43442.46875,28.0414009094238,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,2219.0
020208,043,11,250101,3,4,59724.30859375,28.0414009094238,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,11206.0
020208,055,11,250101,3,4,80666.828125,28.0414009094238,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,15846.0
020208,070,11,250101,3,4,10268.53515625,28.0414009094238,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,461.742370605469
020208,082,11,250101,3,4,33812.578125,28.0414009094238,1.0,3,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,9800.0
020208,098,11,250101,3,4,66996.796875,28.0414009094238,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,1393.0
020226,015,11,250105,3,3,8864.955078125,28.0414009094238,0.0,1,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,316.0
020226,044,11,250105,3,3,25524.96484375,28.0414009094238,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,240.0
020226,060,11,250105,3,3,40149.74609375,28.0414009094238,0.0,5,0,False,0.0,0.0,1.0,0.0,0.0,0.8,True,791.0
020226,091,11,250105,3,4,50621.96484375,28.0414009094238,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2328.0
020226,104,11,250105,3,4,39151.91015625,28.0414009094238,0.0,4,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,2457.0
020226,120,11,250105,3,4,25169.408203125,28.0414009094238,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,585.0
020232,007,11,250105,3,4,30016.59375,223.434417724609,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,0.5,True,168.0
020232,020,11,250105,3,3,14468.421875,223.434417724609,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,286.0
020232,026,11,250105,3,3,21580.251953125,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,611.0
020232,038,11,250105,3,3,30116.0078125,223.434417724609,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,453.0
020232,045,11,250105,3,3,15956.2529296875,223.434417724609,1.0,3,1,True,1.0,0.0,0.0,0.0,0.0,1.0,False,223.0
020232,051,11,250105,2,2,23649.0546875,223.434417724609,0.0,6,0,False,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,True,686.0
020267,004,11,250101,3,4,64071.87890625,37.3885345458984,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.6,True,2805.0
020267,040,11,250101,2,2,21130.904296875,37.3885345458984,0.0,5,0,False,0.0,1.0,0.0,0.0,0.0,1.0,False,335.0
020267,049,11,250101,2,2,50171.6953125,37.3885345458984,0.0,10,0,False,0.0,0.0,0.0,0.0,0.0,0.8,True,2755.0
020274,006,11,250107,3,4,32435.021484375,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1285.978759765625
020274,025,11,250107,2,2,23360.28125,223.434417724609,1.0,6,1,True,1.0,0.0,0.0,0.0,1.0,1.0,False,1600.0
020274,060,11,250107,2,2,23117.16015625,223.434417724609,0.0,7,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,121.0
020274,095,11,250107,3,4,27901.876953125,223.434417724609,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,58.0
020274,111,11,250107,3,4,17937.15234375,223.434417724609,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,58.0
020274,130,11,250107,2,2,15851.4130859375,223.434417724609,1.0,4,2,True,1.0,0.0,0.0,0.0,0.0,0.75,True,1075.0
020283,002,11,250101,3,4,39901.44921875,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,3119.0
020283,018,11,250101,3,3,21650.513671875,223.434417724609,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,1228.0
020283,034,11,250101,2,2,27828.345703125,223.434417724609,0.0,8,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,494.190490722656
020283,065,11,250101,3,3,16479.06640625,223.434417724609,0.0,3,0,False,1.0,0.0,0.0,0.0,0.0,1.0,False,302.0
020283,081,11,250101,3,3,31376.923828125,223.434417724609,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.5,True,873.0
020283,125,11,250101,2,2,31884.021484375,223.434417724609,0.0,7,0,False,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,True,1444.0
020289,022,11,250303,3,4,27541.015625,223.434417724609,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1517.88916015625
020289,038,11,250303,3,3,10207.494140625,223.434417724609,1.0,2,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,64.0
020289,053,11,250303,3,3,34077.2109375,223.434417724609,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1533.55932617188
020289,068,11,250303,3,3,21321.876953125,223.434417724609,0.0,5,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,1288.0
020289,082,11,250303,1,1,13989.123046875,223.434417724609,0.0,6,0,False,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,True,995.0
020289,110,11,250303,3,4,10738.107421875,223.434417724609,1.0,5,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,264.0
020302,012,11,250201,3,4,16700.275390625,223.434417724609,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
020302,030,11,250201,3,3,17295.017578125,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,1114.0
020302,048,11,250201,3,4,39982.81640625,223.434417724609,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,10976.0
020302,085,11,250201,2,2,47724.671875,223.434417724609,0.0,10,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2748.0
020302,103,11,250201,3,3,18721.853515625,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,True,1100.0
020302,139,11,250201,2,2,26891.4609375,223.434417724609,0.0,6,1,True,0.0,0.0,0.0,0.0,0.0,1.0,False,90.0
020315,004,11,250301,3,3,17131.939453125,223.434417724609,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,985.0
020315,016,11,250301,3,4,44132.62890625,223.434417724609,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2228.0
020315,024,11,250301,2,2,27578.68359375,223.434417724609,0.0,7,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1120.0
020315,028,11,250301,3,3,27110.99609375,223.434417724609,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,550.0
020315,034,11,250301,3,4,51271.51953125,223.434417724609,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,5637.0
020315,041,11,250301,3,4,38446.640625,223.434417724609,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,705.0
020320,053,11,250301,3,3,19394.2734375,94.2558670043945,0.0,3,1,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,213.0
020320,054,11,250301,3,3,51322.88671875,94.2558670043945,0.0,7,0,False,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,True,580.0
020320,055,11,250301,3,3,14978.716796875,94.2558670043945,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2023.0
020320,155,11,250301,2,2,11545.125,94.2558670043945,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,425.0
020320,156,11,250301,3,3,19325.625,94.2558670043945,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,119.0
020320,157,11,250301,2,2,27536.888671875,94.2558670043945,0.0,9,0,False,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,True,792.0
020320,159,11,250301,3,3,27200.794921875,94.2558670043945,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,True,357.0
020320,160,11,250301,2,2,15527.615234375,94.2558670043945,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,844.0
020333,007,11,250201,3,3,28887.5390625,74.6622085571289,0.0,4,0,False,0.0,1.0,0.0,0.0,0.0,1.0,False,998.0
020333,008,11,250201,3,3,25865.8984375,74.6622085571289,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,1481.0
020333,069,11,250201,3,3,13435.2275390625,74.6622085571289,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,162.0
020333,070,11,250201,3,3,24294.767578125,74.6622085571289,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,320.0
020333,071,11,250201,3,3,11205.703125,74.6622085571289,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,705.0
020333,073,11,250201,2,2,23251.578125,74.6622085571289,0.0,6,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,329.0
020333,074,11,250201,3,3,7224.2216796875,74.6622085571289,0.0,1,0,False,0.0,0.0,1.0,0.0,0.0,1.0,False,246.0
020333,076,11,250201,3,3,20544.52734375,74.6622085571289,0.0,5,0,False,0.0,1.0,0.0,1.0,0.0,0.4,True,347.0
020335,014,11,250201,3,4,11451.2822265625,74.6622085571289,1.0,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,True,94.0
020335,016,11,250201,3,3,46369.09765625,74.6622085571289,0.0,9,0,False,0.0,0.0,0.0,0.0,0.0,0.625,True,292.0
020335,127,11,250201,3,3,20557.89453125,74.6622085571289,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,0.75,True,406.0
020335,128,11,250201,2,2,3160.56005859375,74.6622085571289,0.0,1,0,False,1.0,0.0,0.0,0.0,0.0,0.0,True,56.0
020335,129,11,250201,3,3,18358.93359375,74.6622085571289,0.0,3,2,True,1.0,0.0,0.0,0.0,0.0,1.0,False,453.0
020512,013,11,051004,1,1,4291.44287109375,167.209548950195,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,219.0
020512,015,11,051004,3,4,18848.07421875,167.209548950195,0.0,2,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,4278.0
020512,101,11,051004,3,3,21923.00390625,167.209548950195,0.0,4,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,237.0
020512,104,11,051004,1,1,7805.76953125,167.209548950195,0.0,3,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,203.0
020512,105,11,051004,2,2,6089.19677734375,167.209548950195,0.0,4,2,True,0.0,0.0,0.0,0.0,0.0,1.0,False,588.0
020512,106,11,051004,3,4,8104.3427734375,167.209548950195,0.0,1,0,False,0.0,0.0,0.0,0.0,0.0,1.0,False,2645.0
